YMD,Location,ID,DayorNight,Temperature,Humidity,T_Difference,H_Difference,Tw,Tw_Difference
2022-09-10,2,66,D,26.89055556,67.10138889,-1.141944445,3.216111111,22.23653074,-0.56871545
2022-09-10,2,66,N,20.68933333,84.253,0.197333333,-3.343333333,18.69318753,-0.218100163
2022-09-10,2,333,D,27.48388889,66.08972222,-0.754166667,6.778333334,22.649307,0.378079282
2022-09-10,2,333,N,20.30366667,86.19033333,-0.955,7.623333333,18.56570744,0.045430589
2022-09-10,2,335,D,27.15361111,64.26833333,-1.623055556,6.223333333,22.06232506,-0.484392615
2022-09-10,2,335,N,20.63933333,81.931,-0.170333333,3.228,18.35483319,0.24857045
2022-09-10,2,380,D,26.31694444,61.49861111,-1.715555557,-2.386666667,20.88769653,-1.917549658
2022-09-10,2,380,N,22.39,66.43,-1.17333333,-3.14833333,18.02951828,-1.512428472
2022-09-10,2,407,D,26.49555556,68.11611111,-3.115,9.625277779,22.02538131,-1.344040084
2022-09-10,2,407,N,20.93633333,84.11666667,-0.477333333,3.201333333,18.91303411,-0.047741235
2022-09-10,2,515,D,27.95888889,62.82416667,0.740555556,-0.154722222,22.57799188,0.681113296
2022-09-10,2,515,N,21.463,78.239,-1.572,5.723,18.68286983,-0.734676224
2022-09-10,2,600,D,26.84277778,65.78638889,-1.516944444,2.454166667,21.98377841,-1.020936024
2022-09-10,2,600,N,20.77233333,85.69666667,0.040333333,-0.426,18.96593042,0.001524486
2022-09-10,2,746,D,27.26277778,64.94138889,-1.316666667,6.136111111,22.25338911,-0.231517081
2022-09-10,2,746,N,19.11833333,88.50066667,-1.571,8.316666667,17.70286085,-0.485747246
2022-09-10,2,1076,D,27.23194445,64.98027778,-1.489166667,3.4375,22.23596045,-0.805693085
2022-09-10,2,1076,N,21.089,83.232,-0.657,2.316,18.94850339,-0.33780171
2022-09-10,2,1708,D,26.48916667,66.54333333,-1.896666667,8.765,21.78796284,-0.366412772
2022-09-10,2,1708,N,21.576,79.57833333,-0.282666667,4.466333333,18.96254758,0.317331933
2022-09-10,2,1723,D,27.85027778,62.85333333,-0.321666667,-1.393333333,22.46733743,-0.489478002
2022-09-10,2,1723,N,21.50033333,80.626,-0.729666667,0.376666667,19.01347122,-0.648024155
2022-09-10,2,1946,D,27.01722222,66.75361111,-1.187222222,7.745,22.29956902,0.110741567
2022-09-10,2,1946,N,20.259,84.82333333,-1.635333333,4.683333333,18.34400329,-0.973476689
2022-09-10,3,66,D,25.95194444,67.67694445,-2.080555556,3.791666667,21.45166082,-1.353585365
2022-09-10,3,66,N,20.69966667,82.06366667,0.207666667,-5.532666667,18.4292483,-0.482039393
2022-09-10,3,333,D,26.27083333,65.56333333,-1.967222222,6.251944444,21.45536445,-0.815863268
2022-09-10,3,333,N,20.708,82.22633333,-0.550666666,3.659333333,18.45852089,-0.061755968
2022-09-10,3,335,D,26.08138889,65.06861111,-2.695277778,7.023611111,21.21468964,-1.332028041
2022-09-10,3,335,N,22.32,69.10583334,-0.0475,-2.424166667,18.312593,-0.346599877
2022-09-10,3,380,D,25.78027778,69.94277778,-2.252222224,6.057499999,21.62462716,-1.180619037
2022-09-10,3,380,N,20.16666667,85.423,-0.325333333,-2.173333332,18.33475372,-0.576533965
2022-09-10,3,407,D,26.58083333,66.27111111,-3.029722222,7.780277778,21.82701844,-1.542402953
2022-09-10,3,407,N,20.70566667,83.15,-0.708,2.234666667,18.57074664,-0.390028699
2022-09-10,3,515,D,26.575,63.435,-0.643333333,0.456111111,21.41018768,-0.486690903
2022-09-10,3,515,N,22.14333333,74.59766667,-0.891666667,2.081666667,18.8556093,-0.561936752
2022-09-10,3,600,D,27.14527778,69.49305556,-1.214444445,6.160833334,22.82822359,-0.17649084
2022-09-10,3,600,N,19.98366667,90.67066667,-0.748333333,4.548,18.8156248,-0.148781126
2022-09-10,3,746,D,26.99527778,67.31305556,-1.584166667,8.507777778,22.35755195,-0.12735424
2022-09-10,3,746,N,21.868,78.30866667,1.178666667,-1.875333333,19.0848841,0.896276006
2022-09-10,3,1076,D,23.22572222,66.11266667,-5.49538889,4.569888889,18.71636827,-4.325285263
2022-09-10,3,1076,N,21.139,82.90033333,-0.607,1.984333333,18.95847636,-0.327828748
2022-09-10,3,1708,D,26.16972222,61.30361111,-2.216111111,3.525277778,20.71821633,-1.436159275
2022-09-10,3,1708,N,21.37133333,74.632,-0.487333333,-0.48,18.12641216,-0.518803484
2022-09-10,3,1723,D,27.10027778,64.01833333,-1.071666667,-0.228333333,21.95638954,-1.0004259
2022-09-10,3,1723,N,22.02533333,77.113,-0.204666667,-3.136333333,19.06238199,-0.599113389
2022-09-10,3,1946,D,26.855,67.67916667,-1.349444444,8.670555555,22.28779539,0.098967934
2022-09-10,3,1946,N,21.04866667,84.05966667,-0.845666667,3.919666667,19.01746391,-0.300016067
2022-09-11,1,380,D,29.94222222,47.96555556,0.085555556,-4.101666664,21.88622727,-0.645921861
2022-09-11,1,407,D,30.41,53.19916667,0.333055556,0.728888889,23.18367096,0.424535968
2022-09-11,1,407,N,21.37708333,84.24791667,-1.021666667,8.377083333,19.37498149,0.099474331
2022-09-11,1,515,D,30.572,50.53766667,1.344333333,-2.873333333,22.88157523,0.705820168
2022-09-11,1,515,N,22.11633333,75.44866667,-0.848,1.976333334,18.95991724,-0.542270103
2022-09-11,1,600,D,28.64888889,58.65861111,-0.474722222,2.082222222,22.50846043,-0.115222147
2022-09-11,1,600,N,18.99133333,90.48233333,-1.877,6.995666667,17.79911284,-0.98810978
2022-09-11,1,746,D,29.56805556,57.03833333,0.855555556,4.869444444,23.09694735,1.554302758
2022-09-11,1,746,N,21.738,78.98533333,0.004333333,2.393,19.04135735,0.309607496
2022-09-11,1,1708,D,30.43944444,52.10777778,0.391111111,3.5175,23.04487988,0.978258617
2022-09-11,1,1708,N,20.735,82.22866667,-0.847333333,5.237,18.50340762,-0.14906886
2022-09-11,1,1946,D,29.9275,54.56972222,0.961944445,3.501388889,22.96998506,1.407893412
2022-09-11,1,1946,N,19.92866667,82.111,-2.109666667,5.424333334,17.68456087,-1.356261735
2022-09-11,2,66,D,27.85222222,58.8075,-1.293611111,3.336388889,21.849952,-0.619343792
2022-09-11,2,66,N,21.284,84.579,0.401333334,-3.713333333,19.33723127,-0.072995561
2022-09-11,2,333,D,28.51083333,58.99777778,-1.001944444,7.442222222,22.48528333,0.364477379
2022-09-11,2,333,N,20.63133333,84.82466667,-1.301666667,7.976,18.72747583,-0.236180747
2022-09-11,2,335,D,27.99527778,56.73583333,-1.826388889,5.9125,21.65439177,-0.604325971
2022-09-11,2,335,N,21.171,80.247,-0.195,2.786,18.67179571,0.17153882
2022-09-11,2,380,D,27.06722222,58.17388889,-2.078611111,2.702777779,21.06464635,-1.404649438
2022-09-11,2,380,N,22.33666667,72.86333333,0.044999997,-5.941666667,18.83609027,-0.737341126
2022-09-11,2,407,D,27.30722223,60.63472223,-2.769722222,8.164444445,21.64397085,-1.11516414
2022-09-11,2,407,N,21.59066667,80.417,-0.391333333,2.620333333,19.09252288,-0.03165114
2022-09-11,2,515,D,28.64305556,56.70083333,0.166666667,1.158888889,22.23047265,0.393865984
2022-09-11,2,515,N,22.06033333,76.399,-0.904,2.926666667,19.03250432,-0.469683027
2022-09-11,2,600,D,27.1275,59.40916667,-1.996111111,2.832777778,21.28066889,-1.343013687
2022-09-11,2,600,N,20.78866667,82.345,-0.079666667,-1.141666667,18.56386023,-0.223362387
2022-09-11,2,746,D,27.99222222,58.46305556,-0.720277778,6.294166667,21.91837604,0.375731447
2022-09-11,2,746,N,20.507,82.67966667,-1.226666667,6.087333333,18.31354375,-0.418206103
2022-09-11,2,1076,D,27.98444445,57.73861111,-1.965833334,3.816111111,21.79984567,-1.086171287
2022-09-11,2,1076,N,21.20933334,81.957,-0.831,3.088666667,18.92453079,-0.405806277
2022-09-11,2,1708,D,27.84633333,57.827,-2.424,10.12866667,21.70070472,-0.398873304
2022-09-11,2,1708,N,21.99433333,78.06566667,0.412,1.074,19.18950592,0.537029439
2022-09-11,2,1723,D,28.56055556,55.66916667,-0.315,-1.350277778,21.95647963,-0.472772273
2022-09-11,2,1723,N,22.11466667,77.75,-0.512333333,-0.254333333,19.25093539,-0.524704673
2022-09-11,2,1946,D,28.07766667,57.68766667,-1.145,7.811333333,21.88923635,0.30339931
2022-09-11,2,1946,N,20.88,80.727,-1.158333333,4.040333333,18.44654595,-0.594276644
2022-09-11,3,66,D,26.68305556,60.07944445,-2.462777778,4.608333333,20.99671074,-1.472585052
2022-09-11,3,66,N,21.88555556,78.09777778,0.501111111,-5.598888889,19.08865379,-0.233817602
2022-09-11,3,333,D,27.06833333,57.71833333,-2.444444445,6.162777778,20.99100628,-1.129799661
2022-09-11,3,333,N,20.99166667,81.079,-0.941333333,4.230333333,18.60397482,-0.359681762
2022-09-11,3,335,D,26.60933334,61.81933333,-2.821666667,9.860333333,21.21300177,-0.915392583
2022-09-11,3,335,N,21.98833333,70.01111111,0.028888889,-3.722222222,18.13262762,-0.456230749
2022-09-11,3,380,D,26.53833333,62.70055556,-2.6075,7.229444446,21.26287264,-1.206423154
2022-09-11,3,380,N,21.006,84.31533333,0.123333332,-3.976999999,19.03199201,-0.378234828
2022-09-11,3,407,D,27.22777778,59.54722222,-2.849166667,7.076944444,21.39441188,-1.364723107
2022-09-11,3,407,N,21.49366667,79.178,-0.488333333,1.381333333,18.83942398,-0.284750039
2022-09-11,3,515,D,27.27111111,56.37666667,-1.205277778,0.834722222,20.95871777,-0.877888898
2022-09-11,3,515,N,22.943,71.85733333,-0.021333333,-1.615,19.26622335,-0.235963994
2022-09-11,3,600,D,27.715,62.66333333,-1.408611111,6.086944445,22.32110686,-0.30257571
2022-09-11,3,600,N,20.15466667,87.28333333,-0.713666667,3.796666667,18.56505681,-0.222165805
2022-09-11,3,746,D,27.241,61.37766667,-1.7,10.721,21.72497205,0.227790299
2022-09-11,3,746,N,22.51966667,76.284,0.786,-0.308333333,19.44479247,0.713042623
2022-09-11,3,1076,D,27.49208333,59.18444444,-2.458194445,5.261944444,21.59271248,-1.293304476
2022-09-11,3,1076,N,21.33166667,80.99041667,-0.999166667,3.66625,18.92185459,-0.488515761
2022-09-11,3,1708,D,26.87638889,55.45305556,-3.171944445,6.862777778,20.47281696,-1.593804306
2022-09-11,3,1708,N,21.616,73.75766666,0.033666667,-3.234,18.26864418,-0.383832298
2022-09-11,3,1723,D,27.84666667,57.05055556,-1.028888889,0.031111111,21.53469458,-0.89455732
2022-09-11,3,1723,N,22.61966667,74.484,-0.007333333,-3.520333333,19.30471474,-0.470925316
2022-09-11,3,1946,D,27.4475,60.25638889,-1.518055556,9.188055556,21.70591179,0.143820149
2022-09-11,3,1946,N,21.656,80.47066667,-0.382333333,3.784,19.1654776,0.124655003
2022-09-12,1,407,D,28.53638889,63.78805556,1.608611111,1.110277778,23.22908468,1.60388826
2022-09-12,1,407,N,19.84233333,96.74666667,-1.164333333,9.454333333,19.43604659,0.040822008
2022-09-12,1,515,D,28.21138889,60.435,1.480833333,-3.429444445,22.4317425,0.871809362
2022-09-12,1,515,N,19.7325,91.90625,-0.66125,4.9725,18.74132602,-0.033324501
2022-09-12,1,600,D,27.65694444,63.24583334,-0.649166667,2.120277778,22.32368733,-0.287321316
2022-09-12,1,600,N,19.779,91.42633333,-1.012,3.902,18.72476619,-0.498055604
2022-09-12,1,746,D,27.60805556,68.10722222,-0.286666667,6.872777778,23.02993821,0.767469036
2022-09-12,1,746,N,19.43566667,92.72233333,-0.538666667,3.411666667,18.53737583,-0.104585666
2022-09-12,1,1708,D,28.44361111,59.72388889,-0.480277778,4.042222223,22.54374004,0.267445041
2022-09-12,1,1708,N,19.57333333,90.97733333,-0.862333333,5.092666666,18.46863311,-0.202355123
2022-09-12,1,1946,D,29.25722222,58.59666667,1.289166667,3.2675,23.03196238,1.634339587
2022-09-12,1,1946,N,19.65625,91.885,-0.64125,2.825,18.66336716,-0.282187461
2022-09-12,2,66,D,26.16416667,65.44027778,-1.174444445,2.7175,21.31957776,-0.671313944
2022-09-12,2,66,N,20.542,86.92866667,0.013333333,-3.455,18.90362098,-0.415250099
2022-09-12,2,333,D,26.87555555,65.02444444,-0.965277778,6.955,21.91924924,0.214164288
2022-09-12,2,333,N,20.06466667,89.95066667,-0.697,6.341,18.80834406,0.117986158
2022-09-12,2,335,D,26.275,63.425,-1.415277778,5.419444444,21.12372712,-0.415689581
2022-09-12,2,335,N,20.449,84.99933333,-0.327333334,2.883666667,18.56955491,0.050489459
2022-09-12,2,380,D,25.51416667,61.87944445,-1.824444443,-0.843333334,20.19746627,-1.793425439
2022-09-12,2,380,N,21.60833333,71.21166667,-1.066666667,-5.478333333,17.93647241,-1.724873053
2022-09-12,2,407,D,25.2425,69.32194444,-1.685277778,6.644166667,21.04139064,-0.58380578
2022-09-12,2,407,N,20.351,90.773,-0.655666667,3.480666667,19.19555657,-0.199668016
2022-09-12,2,515,D,26.87583333,64.575,0.145277778,0.710555556,21.85351111,0.293577972
2022-09-12,2,515,N,20.035,88.078,-1.174333333,5.107333334,18.56161447,-0.466570114
2022-09-12,2,600,D,25.87194444,65.99527778,-2.434166667,4.869722222,21.11049362,-1.500515026
2022-09-12,2,600,N,20.15966667,89.193,-0.631333333,1.668666666,18.8092026,-0.413619198
2022-09-12,2,746,D,26.08888889,68.50444444,-1.805833334,7.27,21.68496696,-0.577502204
2022-09-12,2,746,N,19.64233333,90.95733333,-0.332,1.646666667,18.5344654,-0.107496105
2022-09-12,2,1076,D,26.54083334,63.46555556,-1.435,3.160555556,21.37138647,-0.781521126
2022-09-12,2,1076,N,20.73833333,86.161,-0.651666667,2.716,18.99203891,-0.282477393
2022-09-12,2,1708,D,26.08625,65.56833333,-2.778333333,10.60083333,21.24638774,-0.836216857
2022-09-12,2,1708,N,20.29233333,88.32233333,-0.143333333,2.437666667,18.84119369,0.170205458
2022-09-12,2,1723,D,26.06444445,67.64388889,-0.269722222,-0.471388889,21.55159242,-0.307439404
2022-09-12,2,1723,N,20.56733333,89.99,-0.268,-0.213333333,19.30954733,-0.285170139
2022-09-12,2,1946,D,26.92433333,62.381,-1.520333333,8.821666667,21.58223668,0.033723673
2022-09-12,2,1946,N,20.107,87.84266667,-0.865333333,2.647333333,18.59407492,-0.495254382
2022-09-12,3,66,D,24.87333333,67.72972222,-2.465277778,5.006944444,20.4675359,-1.523355806
2022-09-12,3,66,N,20.57666667,84.77466667,0.048,-5.609,18.66658317,-0.652287909
2022-09-12,3,333,D,25.46222222,64.57916667,-2.378611111,6.509722222,20.56320547,-1.141879488
2022-09-12,3,333,N,20.424,86.142,-0.337666667,2.532333333,18.6835762,-0.006781698
2022-09-12,3,335,D,25.27805556,64.91638889,-2.412222222,6.910833333,20.45705316,-1.08236354
2022-09-12,3,335,N,20.19125,75.96708334,-0.68,-5.389166667,17.19038538,-1.319678976
2022-09-12,3,380,D,24.87388889,69.00722222,-2.464722221,6.284444444,20.64023134,-1.350660365
2022-09-12,3,380,N,20.401,86.616,-0.127666666,-3.767666668,18.72811507,-0.590756009
2022-09-12,3,407,D,25.09472222,72.62583333,-1.833055556,9.948055556,21.36571324,-0.259483176
2022-09-12,3,407,N,20.17366667,90.36866667,-0.833,3.076333333,18.96639069,-0.428833895
2022-09-12,3,515,D,25.255,65.65527778,-1.475555556,1.790833333,20.51742522,-1.042507918
2022-09-12,3,515,N,20.11,88.89033333,-1.099333333,5.919666667,18.72075663,-0.307427961
2022-09-12,3,600,D,26.02305556,70.05861111,-2.283055556,8.933055556,21.84158865,-0.769419989
2022-09-12,3,600,N,19.84566667,92.62966667,-0.945333333,5.105333333,18.93106723,-0.291754565
2022-09-12,3,746,D,23.90055556,78.01944444,-3.237222222,11.90611111,20.98951771,-1.339901433
2022-09-12,3,746,N,19.93,89.72833333,-0.044333333,0.417666666,18.64973478,0.007773276
2022-09-12,3,1076,D,26.00688889,65.19988889,-1.968944445,4.894888889,21.14119832,-1.011709272
2022-09-12,3,1076,N,20.485,86.988,-0.905,3.543,18.85188865,-0.422627652
2022-09-12,3,1708,D,25.08722222,62.75,-3.836666667,7.068333333,19.9366055,-2.339689497
2022-09-12,3,1708,N,19.866,86.205,-0.569666667,0.320333333,18.15762322,-0.513365014
2022-09-12,3,1723,D,25.20138889,72.5675,-1.132777778,4.452222222,21.44651891,-0.412512906
2022-09-12,3,1723,N,20.35866667,88.607,-0.476666667,-1.596333333,18.92504719,-0.66967028
2022-09-12,3,1946,D,26.38566667,64.209,-2.059,10.64966667,21.36319231,-0.185320702
2022-09-12,3,1946,N,20.65933333,87.929,-0.313,2.733666667,19.14412648,0.054797183
2022-09-13,1,407,D,21.58805556,97.07472222,-0.072222222,4.190833333,21.22859232,0.46238725
2022-09-13,1,407,N,21.14791667,86.50125,-0.802083334,7.439583334,19.42249632,0.217064688
2022-09-13,1,515,D,22.02888889,92.05555556,-0.099722222,1.6575,21.01335697,0.11918547
2022-09-13,1,515,N,20.87875,82.4375,-0.867083333,4.5175,18.63738328,-0.223199186
2022-09-13,1,600,D,21.49666667,94.83555556,-0.003611111,-0.939722222,20.8579402,-0.124209296
2022-09-13,1,600,N,20.801,86.16266667,-1.107333333,4.339,19.05622251,-0.504202805
2022-09-13,1,746,D,21.76694445,94.17833333,-0.174444444,1.831944444,21.02848508,0.061098617
2022-09-13,1,746,N,20.76933333,85.06666667,-0.733666667,5.088666667,18.88000147,-0.041352944
2022-09-13,1,1708,D,22.19638889,91.75583333,-0.0675,2.337222222,21.13731538,0.233980752
2022-09-13,1,1708,N,21.01933333,82.883,-0.661,5.987666667,18.83720415,0.157033533
2022-09-13,1,1946,D,21.66777778,92.895,0.133055556,-0.813333334,20.77934016,0.032375879
2022-09-13,1,1946,N,21.206,83.322,-1.102666667,6.885999999,19.07801541,-0.128729478
2022-09-13,2,66,D,21.20805556,93.58361111,-0.74,-1.636666667,20.40103098,-0.94426162
2022-09-13,2,66,N,21.559,80.361,-0.314333333,0.166666666,19.0267942,-0.273431957
2022-09-13,2,333,D,21.92305555,93.16888889,-0.259444445,3.420555556,21.05758632,0.18965547
2022-09-13,2,333,N,21.906,78.72066667,-0.452333333,4.861,19.13244642,0.237250512
2022-09-13,2,335,D,21.79583333,91.46305556,-0.418055556,2.797222222,20.7109198,-0.043310978
2022-09-13,2,335,N,22.03566667,76.00166667,-0.190666667,2.776,18.88855519,0.193200033
2022-09-13,2,380,D,22.75666667,79.42333333,-0.791666663,-7.354999997,20.09986256,-1.738371141
2022-09-13,2,380,N,22.1925,72.54041667,-0.64375,-2.702500001,18.65633023,-0.96448833
2022-09-13,2,407,D,21.35388889,95.17027778,-0.306388889,2.286388889,20.75617125,-0.010033827
2022-09-13,2,407,N,21.39266667,83.42833333,-0.835333333,5.526333333,19.27187035,-0.059138884
2022-09-13,2,515,D,21.89,91.58416667,-0.238611111,1.186111111,20.8208571,-0.073314401
2022-09-13,2,515,N,21.03,81.291,-1.123666667,5.366999999,18.64708471,-0.345869857
2022-09-13,2,600,D,20.93972222,95.52694445,-0.560555556,-0.248333333,20.39150731,-0.590642193
2022-09-13,2,600,N,21.27533333,82.35733333,-0.633,0.533666667,19.01844178,-0.541983538
2022-09-13,2,746,D,21.70361111,94.26083333,-0.237777778,1.914444445,20.98184701,0.014460555
2022-09-13,2,746,N,20.11083333,89.13875,-1.046666667,7.205833334,18.75430077,-0.083067277
2022-09-13,2,1076,D,21.97111111,92.02194444,-0.341944444,0.512777778,20.96350789,-0.26977276
2022-09-13,2,1076,N,22.10666667,77.761,-0.542333333,1.995666667,19.2007865,-0.240024888
2022-09-13,2,1708,D,21.81805556,92.94861111,-0.445833333,3.53,20.92633961,0.023004981
2022-09-13,2,1708,N,21.42866667,81.02566667,-0.251666667,4.130333333,18.98880686,0.308636243
2022-09-13,2,1723,D,21.56833333,93.33722222,-0.143055556,-1.180833333,20.72952859,-0.294326553
2022-09-13,2,1723,N,21.595,81.13366667,-0.417666667,0.509,19.16347596,-0.329413374
2022-09-13,2,1946,D,21.2725,92.43555556,-0.262222222,-1.272777778,20.32999678,-0.416967506
2022-09-13,2,1946,N,21.633,79.70133333,-0.675666667,3.265333333,19.01888755,-0.187857343
2022-09-13,3,66,D,21.39333334,92.49166667,-0.554722222,-2.728611111,20.45009859,-0.895194007
2022-09-13,3,66,N,21.441,78.89233333,-0.432333333,-1.302,18.72163195,-0.578594202
2022-09-13,3,333,D,21.69611111,91.97194444,-0.486388889,2.223611111,20.68242655,-0.185504296
2022-09-13,3,333,N,21.95433333,75.80066667,-0.404,1.941,18.79247406,-0.102721842
2022-09-13,3,335,D,22.58083334,73.66083334,-1.424166667,-5.115833334,19.17131514,-2.03681344
2022-09-13,3,335,N,21.983,72.18266667,-0.243333333,-1.043,18.35245154,-0.342903619
2022-09-13,3,380,D,21.35638889,93.41222222,-0.591666666,-1.808055555,20.53219485,-0.813097746
2022-09-13,3,380,N,21.711,78.99266666,-0.162333334,-1.201666668,18.98956124,-0.31066492
2022-09-13,3,407,D,21.11277778,93.885,-0.5475,1.001111111,20.35364999,-0.412555081
2022-09-13,3,407,N,21.40866667,81.737,-0.819333333,3.835,19.06355641,-0.267452814
2022-09-13,3,515,D,21.67222222,91.87777778,-0.456388889,1.479722222,20.64292493,-0.251246578
2022-09-13,3,515,N,21.57333333,78.242,-0.580333333,2.318,18.75792918,-0.235025391
2022-09-13,3,600,D,20.78916667,98.20222222,-0.711111111,2.426944445,20.57862197,-0.403527532
2022-09-13,3,600,N,20.89066667,86.26533333,-1.017666667,4.441666666,19.15093124,-0.409494077
2022-09-13,3,746,D,21.31666667,94.91333333,-0.624722222,2.566944445,20.68532563,-0.282060825
2022-09-13,3,746,N,20.773,85.26733333,-0.73,5.289333333,18.91097194,-0.010382478
2022-09-13,3,1076,D,21.57555556,93.59194445,-0.7375,2.082777778,20.76865377,-0.464626876
2022-09-13,3,1076,N,21.955,78.323,-0.694,2.557666667,19.12491703,-0.315894359
2022-09-13,3,1708,D,21.565,91.84166667,-0.698888889,2.423055555,20.52821585,-0.375118785
2022-09-13,3,1708,N,21.303,75.20866667,-0.377333333,-1.686666667,18.11473317,-0.565437445
2022-09-13,3,1723,D,21.29583333,92.6225,-0.415555556,-1.895555556,20.36910909,-0.654746049
2022-09-13,3,1723,N,21.31333333,80.92733333,-0.699333333,0.302666667,18.86684671,-0.626042626
2022-09-13,3,1946,D,21.27222222,95.20138889,-0.2625,1.493055556,20.6791785,-0.067785786
2022-09-13,3,1946,N,21.922,80.62666667,-0.386666667,4.190666667,19.40573865,0.19899376
2022-09-14,1,407,D,24.90111111,86.89166667,1.534444444,6.981666665,23.15286613,2.424311347
2022-09-14,1,407,N,16.30666667,95.17566667,-0.479333333,2.096666667,15.78150885,-0.240669896
2022-09-14,1,515,D,23.87333333,74.90027778,1.207222222,3.0975,20.53300195,1.567513049
2022-09-14,1,515,N,16.52333333,92.383,-0.298666667,2.006666667,15.68826123,-0.053129076
2022-09-14,1,600,D,24.37916667,67.07111111,0.75,-1.110277778,19.92398758,0.52830764
2022-09-14,1,600,N,16.91233333,89.907,-0.287333333,0.772666667,15.76844929,-0.185243468
2022-09-14,1,746,D,23.23611111,77.43,-0.562222222,0.078055556,20.27237837,-0.524785328
2022-09-14,1,746,N,16.44433333,92.79533333,-0.461333333,0.660666667,15.65500687,-0.38596839
2022-09-14,1,1708,D,22.85166667,67.32472222,-0.485555556,3.261944445,18.55737515,0.006684972
2022-09-14,1,1708,N,16.408,91.01466667,-0.158333333,1.879666667,15.40851049,0.059543605
2022-09-14,1,1946,D,23.85333333,68.23666667,-0.570277778,7.042777777,19.59708981,0.459289881
2022-09-14,1,1946,N,16.887,91.04966667,-0.19,1.737666667,15.88594613,0.015346614
2022-09-14,2,66,D,22.59416667,70.62333334,-0.660277778,0.649166667,18.76441715,-0.522195534
2022-09-14,2,66,N,16.809,90.96666667,0.033333334,-2.353666667,15.79568031,-0.244518695
2022-09-14,2,333,D,22.63277778,73.77388889,-0.679444445,5.274444445,19.22397306,0.101334022
2022-09-14,2,333,N,16.514,92.09866667,0.068666667,1.395666667,15.63241649,0.224242464
2022-09-14,2,335,D,22.29416667,77.26472222,-0.586944445,2.777777778,19.36122575,-0.179295727
2022-09-14,2,335,N,16.495,91.91433333,0.095666667,2.561666667,15.59636952,0.394895458
2022-09-14,2,380,D,22.59166667,56.85333333,-1.116666663,-7.221666667,16.90188858,-2.013503538
2022-09-14,2,407,D,21.94722222,82.17888889,-1.419444445,2.268888889,19.67476452,-1.053790262
2022-09-14,2,407,N,16.987,92.69733333,0.201,-0.381666667,16.17022234,0.148043591
2022-09-14,2,515,D,23.12083334,64.99416667,-0.080416667,0.519166667,18.50568914,-0.001276341
2022-09-14,2,515,N,16.63766667,88.621,-0.184333334,-1.755333333,15.35345952,-0.387930787
2022-09-14,2,600,D,22.61805556,69.76611111,-1.011111111,1.584722222,18.66833779,-0.727342149
2022-09-14,2,600,N,16.91866667,90.872,-0.281,1.737666667,15.8829319,-0.070760855
2022-09-14,2,746,D,22.95,65.31666667,-1.009166667,0.715833334,18.39302395,-0.825201689
2022-09-14,2,746,N,16.97833334,89.03466667,0.072666667,-3.1,15.74473675,-0.296238505
2022-09-14,2,1076,D,22.77944444,69.44388889,-0.518333333,-6.098055556,18.78065131,-1.307727923
2022-09-14,2,1076,N,16.877,89.525,-0.330333333,-0.371333333,15.68768562,-0.367967956
2022-09-14,2,1708,D,22.0225,70.73777778,-1.314722222,6.675,18.24489789,-0.30579229
2022-09-14,2,1708,N,16.633,90.13233333,0.066666667,0.997333333,15.52229264,0.17332576
2022-09-14,2,1723,D,22.78388889,69.76055556,-0.87,-4.866666667,18.8119906,-1.461970863
2022-09-14,2,1723,N,16.785,91.804,-0.187,-1.134666667,15.87220234,-0.317237726
2022-09-14,2,1946,D,22.58944445,70.09055555,-1.834166667,8.896666666,18.69040438,-0.447395549
2022-09-14,2,1946,N,16.938,87.523,-0.139,-1.789,15.51460371,-0.355995802
2022-09-14,3,66,D,21.96861111,73.63805556,-1.285833333,3.663888889,18.57120302,-0.715409668
2022-09-14,3,66,N,16.62266667,90.50633333,-0.153,-2.814,15.55468781,-0.485511192
2022-09-14,3,333,D,22.1375,69.93111111,-1.174722222,1.431666667,18.24859661,-0.874042423
2022-09-14,3,333,N,16.804,88.56233333,0.358666667,-2.140666667,15.50808982,0.09991579
2022-09-14,3,335,D,22.01266667,68.45566666,-1.210333333,-3.219,17.94817636,-1.552468102
2022-09-14,3,335,N,16.41,84.746,0.010666667,-4.606666667,14.66470873,-0.536765334
2022-09-14,3,380,D,21.82805556,74.42222222,-1.426388888,4.448055557,18.54518014,-0.741432551
2022-09-14,3,380,N,16.73633334,90.86466667,-0.039333334,-2.455666667,15.70725388,-0.332945119
2022-09-14,3,407,D,22.37694445,77.26833334,-1.362222222,5.966666667,19.44228484,-0.466200109
2022-09-14,3,407,N,16.69733333,92.18466667,-0.088666667,-0.894333333,15.83003978,-0.192138973
2022-09-14,3,515,D,21.87666667,78.66222222,-0.635,5.632777778,19.11967755,0.153153122
2022-09-14,3,515,N,16.426,91.98966667,-0.396,1.613333333,15.53496248,-0.206427826
2022-09-14,3,600,D,22.2875,75.12166667,-1.695416667,10.38,19.08705107,-0.171393952
2022-09-14,3,600,N,16.509,93.776,-0.690666667,4.641666667,15.81161371,-0.142079043
2022-09-14,3,746,D,22.35166667,71.5575,-1.38,-2.56125,18.65833768,-1.630633126
2022-09-14,3,746,N,16.68866666,90.71833333,-0.217,-1.416333334,15.648061,-0.392914254
2022-09-14,3,1076,D,22.66611111,72.24527778,-0.631666667,-3.296666667,19.03758916,-1.050790075
2022-09-14,3,1076,N,16.293,93.00433333,-0.914333333,3.108,15.51544068,-0.5402129
